Time (ms),Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z
1582130660340,-1.336870229007634,-0.44793893129771006,-0.32916030534351126,0.004694213867187491,0.020804443359374994,-1.0416119384765625
1582130660450,-1.5506106870229013,0.08641221374045782,-1.5199999999999998,-0.003850708007812509,0.013358154296874994,-1.0413677978515625
1582130660551,-0.604045801526718,-0.5395419847328247,-1.1077862595419847,0.002374877929687491,0.011038818359374994,-1.0401470947265625
1582130660667,-1.8559541984732828,-0.3410687022900765,-0.817709923664122,-0.00006652832031250888,0.010672607421874994,-1.0421002197265625
1582130660766,-1.4590076335877868,-0.1883969465648857,-0.3902290076335877,0.0010321044921874911,0.018729248046874994,-1.0463726806640625
1582130660865,-1.1994656488549624,-0.5700763358778628,-1.3215267175572518,0.0006658935546874911,0.010672607421874994,-1.0449078369140625
1582130660866,-1.504809160305344,-1.0891603053435115,-1.1993893129770992,-0.002752075195312509,0.010794677734374994,-1.0428326416015625
1582130660974,-0.5429770992366417,-0.9212213740458017,-0.5887022900763357,0.002741088867187491,0.017142333984374994,-1.0399029541015625
1582130661082,-2.283435114503817,-0.2036641221374047,-0.8329770992366411,0.0013983154296874911,0.010672607421874994,-1.0417340087890625
1582130661183,-1.2758015267175578,-1.363969465648855,-1.9474809160305342,-0.00018859863281250888,0.007010498046874994,-1.0405133056640625
1582130661285,-1.4895419847328248,-0.432671755725191,-0.9398473282442746,0.0013983154296874911,0.008963623046874994,-1.0422222900390625
1582130661390,-0.9246564885496188,-0.5548091603053437,-0.4207633587786259,-0.0003106689453125089,0.010428466796874994,-1.0405133056640625
1582130661496,-1.9017557251908404,-0.31053435114503836,-1.1230534351145036,0.0006658935546874911,0.010672607421874994,-1.0410015869140625
1582130661602,-1.520076335877863,-0.78381679389313,-1.1077862595419847,0.0002996826171874911,0.005911865234374994,-1.0405133056640625
1582130661706,-1.138396946564886,-1.547175572519084,-0.49709923664122124,-0.0017755126953125089,0.003348388671874994,-1.0368511962890625
1582130661809,-2.06969465648855,-0.1883969465648857,-0.08488549618320596,0.004572143554687491,0.013358154296874994,-1.0405133056640625
1582130661915,-2.3139694656488556,0.315419847328244,0.12885496183206113,-0.004949340820312509,0.006278076171874994,-1.0417340087890625
1582130662020,-0.3139694656488554,-1.1044274809160308,-0.634503816793893,0.002130737304687491,0.011038818359374994,-1.0390484619140625
1582130662124,-2.054427480916031,-0.6311450381679391,0.17465648854961846,0.00005554199218749112,0.007864990234374994,-1.0372174072265625
1582130662231,-1.8254198473282448,-0.6464122137404582,-0.11541984732824417,-0.00018859863281250888,0.021658935546874994,-1.0407574462890625
1582130662334,-1.504809160305344,-0.7227480916030536,-2.5123664122137406,0.0005438232421874911,0.016654052734374994,-1.0405133056640625
1582130662447,-1.1689312977099242,-1.0280916030534353,-3.1688549618320607,-0.0007989501953125089,0.003104248046874994,-1.0377056884765625
1582130662550,-0.4971755725190845,-0.8296183206106872,0.5258015267175575,0.002374877929687491,0.002615966796874994,-1.0341656494140625
1582130662650,-3.123129770992367,0.025343511450381495,6.083053435114504,-0.005437622070312509,-0.009102783203125006,-1.0352642822265625
1582130662756,-5.7796183206106875,0.30015267175572513,39.25862595419848,-0.010564575195312509,-0.019967041015625006,-1.0327008056640625
1582130662861,-6.57351145038168,6.330687022900763,86.96854961832061,0.02703308105468749,0.077200927734375,-1.0373394775390625
1582130662966,-11.596412213740457,10.712366412213742,119.77770992366412,0.11760925292968749,0.258719482421875,-1.0424664306640625
1582130663069,-9.779618320610687,10.407022900763359,123.97618320610687,0.2548162841796875,0.497000732421875,-1.0512554931640625
1582130663071,-8.375038167938932,10.91083969465649,126.55633587786261,0.4054510498046875,0.684866943359375,-1.0562603759765625
1582130663175,-11.23,9.521526717557252,100.95328244274809,0.5772039794921875,0.886038818359375,-1.0858013916015625
1582130663281,-6.161297709923665,7.124580152671755,33.731908396946565,0.7177069091796875,1.011893310546875,-1.0818951416015625
1582130663384,0.006641221374045214,-1.913587786259542,-34.771908396946564,0.6758367919921875,1.000906982421875,-1.0905621337890625
1582130663490,4.77,-16.234198473282444,-126.90931297709923,0.5525457763671875,0.887869873046875,-1.0749371337890625
1582130663594,5.411221374045801,-21.608244274809163,-157.1993893129771,0.3586981201171875,0.619071044921875,-1.0413677978515625
1582130663701,-0.40557251908396996,-15.501374045801526,-137.71847328244274,0.1892645263671875,0.397513427734375,-1.0141461181640625
1582130663806,3.411221374045801,-10.875419847328244,-104.11541984732824,0.07708190917968749,0.17888549804687498,-1.0021832275390625
1582130663909,5.792900763358778,-3.867786259541985,-69.77954198473282,0.02703308105468749,0.043021240234374994,-0.9883892822265625
1582130664016,3.044809160305343,-1.0128244274809162,-36.726106870229,-0.013128051757812509,-0.037789306640625006,-0.9914410400390625
1582130664120,2.1287786259541983,2.1627480916030533,-15.031450381679388,-0.01642395019531251,-0.065255126953125,-0.9986431884765625
1582130664224,1.3196183206106864,0.025343511450381495,-2.5581679389312977,-0.01630187988281251,-0.051217041015625006,-1.0053570556640625
1582130664330,1.1364122137404575,0.483358778625954,2.1441221374045805,-0.006170043945312509,-0.030709228515625006,-1.0112164306640625
1582130664435,-0.5582442748091608,0.6818320610687022,1.0906870229007635,-0.005559692382812509,-0.013863525390625006,-1.0145123291015625
1582130664540,-1.9780916030534357,1.032977099236641,-0.48183206106870213,-0.005681762695312509,-0.013985595703125006,-1.0156109619140625
1582130664645,-2.1307633587786263,0.5138931297709922,-0.6497709923664121,-0.003362426757812509,-0.019112548828125006,-1.0200054931640625
1582130664751,-1.7948854961832066,-0.9212213740458017,-0.9245801526717556,-0.010564575195312509,-0.028511962890625006,-1.0158551025390625
1582130664857,-1.0773282442748096,-0.09679389312977116,0.9227480916030535,-0.0014093017578125089,-0.017525634765625006,-1.0184185791015625
1582130664960,-2.619312977099237,0.5138931297709922,0.14412213740458024,-0.010076293945312509,-0.021065673828125006,-1.0181744384765625
1582130665066,-1.6422137404580157,-0.4632061068702292,-0.10015267175572506,-0.006780395507812509,-0.016915283203125006,-1.0191510009765625
1582130665171,-1.1231297709923669,-0.967022900763359,1.1670229007633588,-0.005559692382812509,-0.017891845703125006,-1.0178082275390625
1582130665274,-0.9857251908396951,-1.0586259541984735,1.747175572519084,-0.003728637695312509,-0.011300048828125006,-1.0154888916015625
1582130665283,-1.4895419847328248,-0.5395419847328247,0.3425954198473282,-0.0003106689453125089,-0.007882080078125006,-1.0165875244140625
1582130665380,-1.1689312977099242,-1.0891603053435115,-0.06961832061068685,-0.008245239257812509,-0.012154541015625006,-1.0141461181640625
1582130665488,-0.8483206106870234,-0.05099236641221394,1.5487022900763359,0.0018865966796874911,0.003104248046874994,-1.0173199462890625
1582130665590,-2.390305343511451,1.0787786259541985,0.48,-0.006047973632812509,-0.001656494140625006,-1.0203717041015625
1582130665695,-1.352137404580153,0.025343511450381495,0.31206106870229,-0.003606567382812509,-0.001046142578125006,-1.0191510009765625
1582130665800,-1.520076335877863,-0.005190839694656613,-0.22229007633587772,-0.003606567382812509,0.003348388671874994,-1.0207379150390625
1582130665905,-1.4132061068702295,-0.05099236641221394,0.35786259541984755,-0.002874145507812509,0.007498779296874994,-1.0219586181640625
1582130666010,-1.7796183206106875,0.2390839694656487,-1.1383206106870227,-0.0012872314453125089,0.006033935546874994,-1.0258648681640625
1582130666219,-1.0925954198473287,-1.2265648854961833,-1.1535877862595418,-0.004583129882812509,-0.0006799316406250061,-1.0214703369140625
1582130666222,-1.5964122137404586,-0.1731297709923666,-0.6192366412213739,0.0017645263671874911,0.009085693359374994,-1.0246441650390625
1582130666325,-1.6116793893129775,-0.12732824427480938,-1.8406106870229006,-0.010076293945312509,-0.0006799316406250061,-1.0236676025390625
1582130666430,-0.7872519083969471,-0.8754198473282444,-1.3978625954198471,-0.0017755126953125089,-0.0004357910156250061,-1.0229351806640625
