Time (ms),Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z
1582130612462,-0.8025190839694661,-1.4555725190839697,0.38839694656488577,0.04119323730468749,0.21904663085937498,-1.0598004150390625
1582130612564,-2.512442748091604,0.483358778625954,0.0372519083969467,0.04644226074218749,0.22136596679687498,-1.0610211181640625
1582130612671,-0.6651145038167944,-0.61587786259542,-1.0619847328244274,0.04290222167968749,0.21794799804687498,-1.0637066650390625
1582130612776,-2.57351145038168,-0.05099236641221394,-1.8253435114503815,0.04192565917968749,0.21318725585937498,-1.0652935791015625
1582130612878,-0.5124427480916035,-8.066259541984733,-23.38259541984733,0.01616882324218749,0.22795776367187498,-1.0706646728515625
1582130612882,2.159312977099236,-21.608244274809163,-76.84824427480916,0.002741088867187491,0.14629272460937498,-1.0286724853515625
1582130612986,10.95320610687023,-37.02809160305343,-119.85587786259542,0.0006658935546874911,-0.0005578613281250061,-0.9860699462890625
1582130613090,8.571526717557251,-26.93648854961832,-98.95511450381679,-0.005559692382812509,-0.20758911132812502,-0.9307720947265625
1582130613196,5.548625954198473,-17.257099236641224,-80.93984732824427,0.05352233886718749,-0.391915283203125,-0.8824322509765625
1582130613302,5.0906106870229,-13.898320610687023,-81.04671755725191,0.12395690917968749,-0.535103759765625,-0.8550885009765625
1582130613406,4.418854961832061,-10.066259541984731,-68.45129770992367,0.1788885498046875,-0.664010009765625,-0.8283551025390625
1582130613510,4.983740458015267,-5.684580152671756,-52.54290076335877,0.2365057373046875,-0.732979736328125,-0.8177349853515625
1582130613615,0.6325954198473278,-2.203664122137405,-35.30625954198473,0.2885076904296875,-0.807930908203125,-0.7971051025390625
1582130613721,1.6860305343511446,0.9719083969465646,-14.51236641221374,0.3160955810546875,-0.814278564453125,-0.7972271728515625
1582130613825,0.31198473282442696,3.3993893129770987,-3.733740458015267,0.3225653076171875,-0.818428955078125,-0.7945416259765625
1582130613929,-4.649847328244276,7.261984732824428,21.411297709923662,0.2950994873046875,-0.806221923828125,-0.7963726806640625
1582130614036,-9.504809160305344,17.796335877862596,68.51053435114504,0.2524969482421875,-0.751046142578125,-0.8299420166015625
1582130614140,-29.092595419847328,26.3612213740458,137.62503816793892,0.10137390136718749,-0.552193603515625,-0.9024517822265625
1582130614246,-48.039160305343515,29.109312977099236,147.86931297709924,0.04986022949218749,-0.396553955078125,-0.9650738525390625
1582130614350,-17.88648854961832,24.620763358778625,98.12885496183206,0.010187377929687491,-0.20002075195312502,-0.9958355712890625
1582130614456,0.9226717557251904,16.86503816793893,79.33496183206107,0.014826049804687491,0.037283935546874994,-1.0641949462890625
1582130614560,-3.138396946564886,6.956641221374046,59.976183206106874,0.04387878417968749,0.15520385742187498,-1.0911724853515625
1582130614665,-2.57351145038168,2.636030534351145,29.029618320610687,0.05657409667968749,0.23491577148437498,-1.0914166259765625
1582130614769,-2.06969465648855,1.5367938931297709,7.1517557251908395,0.06524108886718749,0.258963623046875,-1.0931256103515625
1582130614875,-1.6422137404580157,-0.4784732824427483,0.6174045801526717,0.04973815917968749,0.24162963867187498,-1.0883648681640625
1582130614980,-0.8330534351145042,-0.9059541984732826,2.4494656488549618,0.05718444824218749,0.23967651367187498,-1.0847027587890625
1582130615085,-1.4742748091603057,-0.3410687022900765,2.052519083969466,0.05486511230468749,0.24285034179687498,-1.0877545166015625
1582130615189,-1.0162595419847333,-0.29526717557251925,3.5029007633587783,0.06170104980468749,0.254691162109375,-1.0911724853515625
1582130615192,-1.6269465648854966,-0.49374045801526734,2.6937404580152675,0.06365417480468749,0.260916748046875,-1.0941021728515625
1582130615295,-0.771984732824428,-1.6693129770992368,1.350229007633588,0.06536315917968749,0.267020263671875,-1.0884869384765625
1582130615405,-1.7490839694656493,-0.4784732824427483,-0.32916030534351126,0.06756042480468749,0.269217529296875,-1.0895855712890625
1582130615524,-1.688015267175573,-1.5166412213740461,-0.1764885496183204,0.05669616699218749,0.257987060546875,-1.0860455322265625
1582130615610,-0.955190839694657,-1.1807633587786261,0.9074809160305346,0.06414245605468749,0.266043701171875,-1.0856793212890625
1582130615716,-1.2758015267175578,-1.1960305343511453,1.6861068702290076,0.06414245605468749,0.269583740234375,-1.0851910400390625
