Time (ms),Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z
1582130799571,-1.5353435114503822,-1.318167938931298,-0.8940458015267174,0.008356323242187491,0.106253662109375,-1.0088970947265625
1582130799675,-0.8788549618320616,-0.08152671755725205,-0.5581679389312977,0.011896362304687491,0.112967529296875,-1.0137799072265625
1582130799783,-0.8941221374045807,-0.020458015267175722,-1.1993893129770992,0.007745971679687491,0.107596435546875,-1.0171978759765625
1582130799885,-0.39030534351145085,-0.8601526717557254,-1.5963358778625953,0.008844604492187491,0.104666748046875,-1.0153668212890625
1582130800094,-1.5506106870229013,-0.6464122137404582,0.08305343511450403,0.008234252929687491,0.105032958984375,-1.0132916259765625
1582130800096,-1.336870229007634,-0.38687022900763374,-0.29862595419847326,0.009821166992187491,0.112601318359375,-1.0145123291015625
1582130800203,-1.153664122137405,-0.26473282442748103,-1.168854961832061,0.007379760742187491,0.107352294921875,-1.0135357666015625
1582130800306,-1.3826717557251913,-0.3563358778625956,-1.2604580152671754,0.004572143554687491,0.108206787109375,-1.0152447509765625
1582130800411,-0.20709923664122187,-0.38687022900763374,-1.2299236641221372,0.011041870117187491,0.113577880859375,-1.0151226806640625
1582130800519,-1.9322900763358783,0.19328244274809137,-1.5963358778625953,0.008112182617187491,0.100028076171875,-1.0157330322265625
1582130800621,9.044809160305343,4.0864122137404575,0.5410687022900764,0.008478393554687491,0.078299560546875,-1.0129254150390625
1582130800726,38.953206106870226,8.23908396946565,5.075419847328244,0.012628784179687491,0.015555419921874994,-1.0187847900390625
1582130800832,113.18221374045802,-1.0891603053435115,5.686106870229008,-0.03156066894531251,-0.048165283203125006,-1.0995953369140625
1582130800936,164.87687022900764,-23.226564885496185,0.8769465648854964,-0.002385864257812509,0.007864990234374994,-1.1866314697265625
1582130801039,155.2432824427481,-30.203664122137404,9.075419847328245,-0.01703430175781251,-0.002266845703125006,-1.1607525634765625
1582130801041,126.05244274809161,-38.9975572519084,31.93038167938931,0.02190612792968749,0.052664794921874994,-1.1003277587890625
1582130801146,100.17458015267177,-29.852519083969465,15.808244274809159,0.03801940917968749,0.073782958984375,-1.0217144775390625
1582130801251,46.525725190839694,-18.14259541984733,-5.229923664122137,-0.02557922363281251,0.030447998046874994,-0.9616558837890625
1582130801356,22.77,-7.073893129770993,12.189923664122137,0.015192260742187491,0.101492919921875,-0.9207623291015625
1582130801461,-17.413206106870227,7.368854961832061,3.2433587786259546,-0.00006652832031250888,0.106375732421875,-0.9240582275390625
1582130801568,-55.10786259541985,14.284885496183207,-9.657404580152672,-0.00018859863281250888,0.097830810546875,-0.9544537353515625
1582130801671,-85.44374045801527,29.781068702290074,-1.535267175572519,0.002741088867187491,0.092947998046875,-1.0137799072265625
