Time (ms),Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z
1582130827186,-2.222366412213741,0.2390839694656487,-1.35206106870229,0.003351440429687491,0.075247802734375,-1.0080426025390625
1582130827290,-0.20709923664122187,-1.3029007633587788,-1.8406106870229006,0.0016424560546874911,0.075003662109375,-1.0035260009765625
1582130827291,-1.5964122137404586,0.13221374045801515,-1.6116030534351145,0.003595581054687491,0.076468505859375,-1.0054791259765625
1582130827395,-0.9857251908396951,-1.1807633587786261,-1.8558778625954198,-0.004705200195312509,0.069266357421875,-1.0084088134765625
1582130827396,-0.3292366412213745,-0.967022900763359,-0.7413740458015265,0.003961791992187491,0.071219482421875,-1.0056011962890625
1582130827503,-1.4132061068702295,-0.26473282442748103,-0.7413740458015265,-0.00018859863281250888,0.071097412109375,-1.0038922119140625
1582130827606,-1.9170229007633592,-0.31053435114503836,-1.535267175572519,0.002008666992187491,0.069510498046875,-1.0053570556640625
1582130827730,-1.7032824427480922,-0.06625954198473294,-1.535267175572519,-0.0007989501953125089,0.067679443359375,-1.0059674072265625
1582130827816,-1.718549618320611,-0.6922137404580154,-1.0314503816793892,-0.003362426757812509,0.065482177734375,-1.0045025634765625
1582130827921,-1.0162595419847333,-0.28000000000000014,0.02198473282442759,0.004572143554687491,0.072073974609375,-1.0038922119140625
1582130828026,-3.0467938931297716,0.30015267175572513,-0.3596946564885495,0.002008666992187491,0.065970458984375,-1.0093853759765625
1582130828132,-15.703282442748092,-3.5777099236641225,-3.7948091603053435,-0.006902465820312509,0.124075927734375,-1.0250103759765625
1582130828235,-58.222366412213745,-7.486106870229008,-10.268091603053435,0.006769409179687491,0.121268310546875,-1.0143902587890625
1582130828341,-95.67274809160305,-1.6387786259541985,-16.20702290076336,0.015314331054687491,0.088187255859375,-0.9886334228515625
1582130828451,-111.10786259541985,12.636030534351146,-21.077251908396946,0.02825378417968749,0.035819091796874994,-0.9658062744140625
1582130828551,-113.70328244274809,22.971908396946564,-21.626870229007633,-0.002874145507812509,-0.005074462890625006,-0.9774029541015625
1582130828656,-100.84832061068703,22.071145038167938,-20.298625954198474,-0.01605773925781251,-0.005562744140625006,-0.9996197509765625
1582130828772,-107.09259541984733,27.078778625954197,-23.55053435114504,-0.009099731445312509,-0.0008020019531250061,-1.0369732666015625
1582130828867,-46.32923664122138,28.02534351145038,-16.802442748091604,-0.02533508300781251,-0.110177001953125,-1.0654156494140625
1582130829075,-22.69564885496183,18.742900763358776,-5.8558778625954195,0.003717651367187491,-0.071846923828125,-1.1096051025390625
1582130829076,0.4188549618320605,7.155114503816794,-4.6345038167938934,-0.04486633300781251,-0.079415283203125,-1.1182720947265625
1582130829186,48.61732824427481,-0.24946564885496203,1.7166412213740458,-0.01691223144531251,-0.17072387695312502,-1.1135113525390625
1582130829285,122.8463358778626,-15.455572519083969,34.08305343511451,-0.005193481445312509,-0.22016235351562502,-1.1176617431640625
1582130829286,160.49519083969466,-16.157862595419846,37.792977099236644,0.03020690917968749,-0.104927978515625,-1.1463482666015625
1582130829391,146.29671755725192,-4.0357251908396945,23.167022900763357,0.02190612792968749,0.009451904296874994,-1.1437847900390625
1582130829496,102.5257251908397,1.2772519083969462,25.411297709923662,-0.009710083007812509,-0.004464111328125006,-1.0991070556640625
1582130829601,67.15167938931297,-11.806717557251908,7.7013740458015265,-0.003118286132812509,0.025443115234374994,-1.1109478759765625
1582130829708,19.60969465648855,-14.814351145038167,1.029618320610687,0.0017645263671874911,-0.009591064453125006,-1.0712750244140625
1582130829811,-3.73381679389313,-8.066259541984733,0.2662595419847329,0.004328002929687491,-0.047921142578125006,-1.0369732666015625
1582130829917,-11.138396946564885,-3.3792366412213743,3.731908396946565,-0.003972778320312509,-0.058175048828125006,-1.0174420166015625
1582130830021,-11.5506106870229,-1.7303816793893132,3.518167938931298,-0.002874145507812509,-0.048165283203125006,-1.0096295166015625
1582130830126,-5.336870229007634,-1.165496183206107,2.1899236641221376,-0.007268676757812509,-0.040474853515625006,-1.0054791259765625
1582130830231,-2.3139694656488556,-0.8296183206106872,-0.10015267175572506,-0.004705200195312509,-0.026925048828125006,-1.0058453369140625
1582130830337,-2.7109160305343516,0.6665648854961831,0.9532824427480917,-0.005071411132812509,-0.023873291015625006,-1.0129254150390625
1582130830443,-3.9170229007633592,0.2390839694656487,-0.06961832061068685,-0.012151489257812509,-0.030953369140625006,-1.0160992431640625
1582130830545,-2.512442748091604,-0.5548091603053437,0.09832061068702291,-0.005315551757812509,-0.031441650390625006,-1.0142681884765625
1582130830651,-1.672748091603054,-1.0891603053435115,1.4876335877862599,-0.008245239257812509,-0.025826416015625006,-1.0129254150390625
